100
86 2212
21 14 1472
2 28 19099
6 16 8334
10 13 3490
15 24 18494
6 14 10945
16 4 1806
3 29 12520
27 1 25214
9 28 7152
23 15 28398
9 29 9817
3 5 25328
24 2 13520
18 20 30185
3 1 7006
18 29 18216
6 23 27301
17 15 1730
5 7 22764
13 8 15353
29 13 22039
11 18 32185
21 12 28035
8 10 22042
6 7 30321
20 28 1541
13 19 1577
26 21 2202
27 21 19532
15 21 17414
12 24 24974
4 19 32547
21 17 15486
18 12 1352
15 10 30837
10 21 1560
11 26 16685
9 15 28464
25 27 15940
27 23 12704
2 25 24573
4 17 14209
21 29 28202
21 22 25915
89 1967
12 49 20994
84 10 8330
52 22 11827
15 29 16588
76 67 16443
16 52 5303
61 45 28222
88 57 23527
51 63 17924
57 79 16765
73 42 2229
43 76 11176
50 51 30239
7 63 25527
83 67 32030
19 87 16303
14 48 7934
23 74 14248
80 66 29160
41 81 8272
82 54 21184
3 84 29033
16 74 4352
79 72 23075
58 77 16236
60 46 16021
17 65 27317
27 56 24783
6 18 21356
39 8 15667
49 34 31438
74 31 21783
89 14 27212
86 35 5091
17 12 11240
17 88 31269
1 62 32179
31 1 5964
76 87 29972
37 50 26133
21 1 5793
64 26 10437
69 75 28080
45 55 14788
12 26 31466
21 35 14913
16 61 29573
32 54 27610
87 79 21234
87 55 9087
38 44 16161
58 12 29461
11 86 17322
28 55 13427
83 5 23511
22 55 14538
19 20 12526
59 64 28084
80 71 5362
59 41 23375
16 24 8597
39 7 13923
89 70 32690
46 18 28727
4 76 9728
78 30 31939
88 12 3883
16 78 7035
13 82 13360
19 33 11111
63 41 709
64 23 28981
51 61 11536
87 20 2052
28 58 3987
83 31 3872
77 56 5318
62 54 16803
62 89 23590
10 18 5181
65 37 25012
89 77 24639
81 6 28438
17 53 23654
40 6 15737
69 65 29651
3 56 7421
78 36 17491
43 15 4070
14 77 20204
84 38 9238
58 62 21071
72 14 3537
88 6 7932
42 7 14327
40 19 829
32 5 15673
28 46 16716
71 55 23289
24 36 27697
16 12 14799
34 89 6209
80 10 12520
87 67 16578
72 18 23762
67 20 14059
46 79 5340
1 82 4046
46 19 10313
56 86 3253
18 74 1459
33 65 25478
3 44 12857
41 55 15084
21 80 8417
32 48 32447
51 81 8921
18 89 11274
37 1 30210
38 88 30972
24 4 849
89 75 21643
46 80 32332
47 81 13777
20 58 16098
73 62 1486
68 50 23260
40 72 20289
6 85 13927
77 87 18186
62 3 26035
48 47 4595
75 9 19677
76 38 596
11 34 20320
2 87 23098
71 30 19389
36 42 1352
8 29 18460
13 7 29762
36 81 3068
30 75 25571
53 33 1870
23 20 1420
83 46 8593
34 82 23526
47 30 27590
66 22 30362
22 57 18003
17 29 24480
18 68 26677
27 7 20955
47 69 26383
26 17 1019
46 27 30704
19 8 17368
73 82 12013
68 48 7625
68 12 6117
25 48 10400
14 46 11524
14 71 6736
47 29 32733
16 51 21104
65 88 24338
80 40 6131
44 16 30118
22 24 13665
55 63 15585
64 29 26196
5 23 26087
31 51 911
1 50 16931
8 33 28984
50 44 4239
36 33 21181
67 50 30818
42 77 20768
69 67 24665
19 75 6307
51 84 22806
6 42 28496
64 66 30286
22 5 22482
71 27 1462
73 27 11407
33 80 25586
30 72 3346
83 32 3835
20 77 27678
35 87 21164
34 26 5886
68 73 22391
32 14 16117
8 2 17526
33 58 23894
31 79 11076
40 22 22982
62 78 29121
50 86 30579
89 8 19497
20 13 18620
49 27 11493
52 3 20894
89 24 17838
31 45 29068
34 30 30787
11 75 13355
76 27 18693
80 17 3189
12 27 25277
20 10 9478
23 82 11073
60 48 6349
65 25 7764
26 50 7912
66 30 20551
79 56 4791
17 43 5780
43 25 3902
12 66 3327
28 50 24397
29 4 22104
58 52 32565
71 4 19998
42 28 13115
52 15 30583
22 32 16908
85 28 11058
63 77 17621
20 57 10708
30 77 18131
24 69 6103
42 17 11382
27 78 22955
56 88 7783
24 38 4635
15 55 3866
36 50 282
54 41 29101
58 86 31277
30 46 28478
44 41 28909
52 81 32589
1 12 16375
74 33 7342
46 13 7730
38 50 19951
49 23 5713
21 76 13804
65 8 31999
50 23 27441
15 26 5354
56 47 8907
15 13 8404
28 15 27007
25 81 28110
34 71 7116
8 63 22785
9 80 25219
68 69 5780
66 20 31965
36 51 10122
74 63 25170
75 63 2745
20 22 5539
35 72 22813
42 38 12244
35 84 14395
55 67 1286
48 8 7796
30 32 29305
84 4 27646
78 76 19231
83 62 21769
86 1 1865
15 56 924
8 54 32164
22 33 13827
1 68 21083
78 29 29976
87 25 31912
42 70 2058
30 41 9393
28 1 18190
42 24 11438
49 57 12509
65 38 19536
55 39 29431
86 28 19814
3 80 19268
12 6 13350
76 72 13534
78 8 6023
84 11 23632
49 59 14494
67 62 6601
28 83 25127
82 3 16664
84 32 11164
45 66 12359
67 36 15603
35 44 19643
2 63 2550
80 7 5240
23 2 30106
17 32 25931
87 30 1336
49 9 31553
6 17 1422
16 1 14317
35 50 22470
22 65 7438
46 11 18034
46 77 117
62 36 20055
85 34 2549
26 78 11335
72 32 29696
26 1 2502
79 65 31030
10 31 23220
21 13 16221
37 6 32038
10 41 31033
27 69 19769
87 18 31336
54 9 3633
87 32 5151
30 50 3618
62 10 13297
17 66 4676
48 26 6804
57 87 15845
70 79 20889
64 52 31709
21 46 22322
55 69 3307
14 29 30531
22 17 23550
78 48 5865
19 73 22387
43 45 24953
59 70 31270
83 1 3519
29 19 12167
23 78 24151
31 66 26862
69 61 3681
49 5 7805
15 5 31319
50 59 1799
47 26 24880
38 68 25676
65 15 17879
61 88 2428
32 75 18917
17 24 8128
81 86 9806
33 75 21581
25 44 22819
89 55 5041
81 30 32190
72 63 6048
75 35 5283
59 85 20101
72 15 18374
24 55 25896
9 46 1381
48 18 18824
26 11 3601
55 64 16644
63 85 8849
25 21 23460
27 43 23664
13 44 2890
85 3 18391
31 47 3102
72 52 2960
65 32 13869
30 83 22081
13 57 19332
38 29 21004
39 58 15395
85 71 7145
18 7 27835
53 9 22909
34 24 2554
81 24 18794
62 66 12386
81 7 13362
85 78 844
20 24 502
64 82 27759
5 31 796
49 46 15655
33 34 9606
82 59 14487
23 76 29608
15 21 25663
50 52 10821
20 26 21352
9 48 14475
15 77 6550
11 37 28390
59 69 8519
64 16 9367
52 29 32182
41 17 29207
8 12 13838
77 83 31199
89 45 22828
82 51 1182
81 83 12422
76 53 29238
14 52 4893
85 18 30194
82 78 9068
40 13 18402
4 75 14053
42 9 13013
50 89 31154
59 3 27544
50 32 3895
52 38 721
58 35 1889
76 33 9930
43 84 17250
79 45 23394
13 43 9240
27 17 1832
15 35 25925
57 64 5937
12 69 15181
57 83 30694
64 53 7497
16 73 32421
38 33 5628
14 23 6410
32 7 14675
75 36 11932
75 26 25638
58 38 14480
54 16 18931
19 64 13957
57 6 24036
81 56 17170
87 60 1830
69 84 16571
73 72 29201
82 22 16578
46 16 4425
88 89 23796
79 84 5320
67 54 1168
59 84 21234
65 77 25431
13 19 17915
54 49 18806
22 89 2044
35 47 20071
6 21 12685
51 34 14115
26 84 25757
31 54 3030
26 66 22722
35 63 5866
87 42 23060
42 30 3131
21 33 23337
4 13 13478
22 47 22056
3 33 23060
64 63 12480
29 83 4040
79 41 24382
31 43 3323
12 35 1059
70 8 8552
27 39 17876
4 51 13672
9 24 16483
55 82 6382
77 27 16731
55 37 27344
38 56 11821
18 82 7083
75 25 3198
58 68 24275
83 63 9566
77 8 10233
40 89 21927
4 5 13142
63 45 16114
20 21 23465
32 13 19733
48 45 10561
45 34 30966
13 6 9797
78 79 12417
31 13 28650
66 27 9134
76 17 11574
41 20 23281
74 42 27024
28 45 6348
31 78 22861
24 19 1254
13 9 4959
51 14 5853
54 59 20943
74 44 23234
26 79 15657
28 57 17199
76 37 11925
73 28 28625
49 21 15642
74 25 7321
57 78 10487
14 7 25902
17 38 7933
50 19 11271
58 85 25974
72 20 11513
12 31 3338
52 66 16513
51 53 4566
40 24 13115
5 34 14484
4 37 4791
73 2 1785
30 23 2074
16 70 25246
42 13 11863
53 57 25608
78 37 21409
27 15 8505
83 45 9428
85 20 10111
52 77 8817
24 10 15982
46 10 10689
38 36 25273
39 59 23056
26 69 18066
80 87 15896
71 8 11850
35 66 4371
86 14 4212
52 34 21913
86 72 3356
33 55 3696
41 42 3512
77 88 31394
85 48 20408
81 5 17214
75 49 8638
74 2 10084
53 87 6911
72 4 13735
71 22 11542
64 75 28373
14 80 32600
84 15 29948
60 30 27688
2 58 14713
89 3 32645
44 87 19627
7 71 30963
27 9 158
50 25 15121
71 3 28155
30 70 16649
80 84 3423
75 46 26434
15 14 32441
22 9 23380
37 20 18770
81 68 22350
56 68 23661
68 70 861
50 13 30139
30 31 731
79 21 10584
69 83 21763
47 73 25645
28 26 25083
77 18 19568
44 49 11148
67 35 6076
10 72 4415
1 4 3813
62 48 7154
89 58 18960
10 43 12170
31 39 2197
23 16 32022
84 34 28928
53 48 1570
21 54 15974
61 23 29102
68 86 3023
32 42 749
88 46 27433
66 63 11034
24 54 27319
35 79 30432
21 83 13118
18 24 21597
45 49 26166
73 53 19184
18 73 25423
34 18 12001
1 52 28652
6 31 32269
34 13 6114
5 78 8709
82 19 31457
3 42 16158
50 17 11002
56 1 22898
53 20 22484
43 48 30049
19 2 18259
58 23 188
73 40 1065
49 74 13670
51 44 10277
72 70 23961
32 53 23758
17 61 2685
6 78 27569
62 76 18128
53 60 31329
34 78 4608
76 31 12875
23 22 12521
41 14 12244
8 18 28689
48 86 8678
31 61 13489
49 56 10091
73 85 930
6 45 16416
19 14 26886
82 66 29169
10 54 21204
84 56 28988
23 6 21590
57 40 32669
44 72 15542
53 77 7295
70 29 12736
19 63 24899
88 25 24984
82 24 22198
9 56 23562
73 21 2105
30 86 8816
89 37 977
79 82 12109
54 7 24508
15 53 18178
15 76 15347
43 74 14031
50 60 13607
2 85 15347
19 47 17178
13 14 8449
74 47 30892
1 6 17736
19 76 7328
69 33 18001
69 29 7890
64 35 3689
3 41 6511
42 31 11927
78 7 1374
43 1 26933
17 44 27002
61 46 24904
54 14 8416
49 85 18031
66 19 12271
20 36 14272
43 75 1662
37 38 26989
70 13 21935
20 55 31571
86 87 11608
26 25 29739
58 88 1813
76 71 23663
46 67 290
54 18 19526
39 80 25190
23 81 23779
59 83 11878
1 2 10205
80 88 27434
33 78 24421
83 33 8300
11 20 23800
18 58 10992
59 42 26605
41 76 24962
43 64 23841
26 21 3262
26 60 31788
84 63 30180
1 9 8174
70 64 2733
66 49 29803
70 36 2857
15 24 30247
87 34 31621
41 11 11806
9 76 847
78 77 12202
16 47 5767
87 43 16987
60 56 12924
29 35 13898
16 29 2077
74 66 7310
5 71 78
45 81 24519
33 41 24
63 6 2057
84 33 29996
82 45 910
61 44 32313
13 26 15128
56 78 16729
17 60 32710
37 35 27973
81 70 13934
69 19 5384
32 3 10532
13 33 17701
88 50 29685
10 38 24227
43 52 20210
18 43 15466
35 22 11920
54 44 4862
52 65 14713
63 76 20614
88 40 21120
17 69 13009
10 70 2212
1 89 32514
36 63 18445
36 21 16663
51 79 29151
36 85 26933
55 86 24034
10 64 19930
51 20 28657
72 84 32573
28 27 16448
13 39 21258
84 66 3977
47 50 8082
25 62 17850
54 19 4890
80 25 26087
61 10 24877
81 73 17027
67 59 12123
9 38 28998
11 51 21446
43 79 24798
39 9 15785
71 81 31878
34 17 24479
51 60 1456
29 89 19635
13 78 6186
72 5 17332
87 81 30672
15 68 12490
40 16 4678
11 14 26756
47 59 1579
16 22 26410
31 86 5779
3 22 17867
60 36 22667
46 3 9392
25 66 8764
17 11 7625
68 60 13999
1 63 10433
34 68 19990
10 49 23410
75 22 23627
58 84 10458
81 69 18554
5 74 8859
3 12 13047
57 60 16743
63 24 32515
37 42 17179
45 53 17712
39 82 24896
11 83 30487
1 70 28164
24 86 7893
51 28 19755
74 85 25585
86 64 26903
47 1 15910
3 34 14174
4 40 29041
59 17 15890
67 26 27401
86 18 29358
77 69 17270
57 55 3899
5 66 14750
6 48 18605
83 40 8377
13 24 14929
63 20 6017
57 73 19370
37 57 29794
53 65 21441
15 47 29685
50 22 11202
61 7 23247
34 70 31998
60 16 27533
60 65 7440
64 88 13149
36 23 26315
32 11 21380
26 70 18298
64 3 28426
6 70 1740
40 2 31360
80 78 30416
25 59 2437
59 13 23988
88 63 28198
68 10 13921
40 84 13647
54 33 22846
49 26 7411
80 72 21459
73 48 6068
16 38 17352
85 53 22937
89 61 12886
7 59 25728
10 15 16951
31 87 29890
88 74 6491
88 2 16212
20 43 10283
28 38 10286
49 69 14820
33 59 27948
73 24 28418
24 66 17137
20 38 12212
5 28 25243
26 55 6098
42 80 30470
3 5 14298
51 43 28632
54 28 10686
80 76 11677
5 30 24977
78 41 1737
75 80 25378
69 48 52
11 56 19885
68 27 8350
83 37 17005
88 33 90
34 14 14102
11 19 30565
32 86 22064
41 32 21468
84 50 23419
3 73 24563
38 61 32623
11 80 6221
14 25 13343
32 12 26823
35 78 21833
65 46 21763
1 13 6613
53 52 14923
34 81 20109
85 66 2568
46 63 9884
40 82 8898
69 74 5456
25 27 18689
23 24 7189
63 50 28900
9 30 2374
74 81 8537
64 49 24459
53 79 310
25 39 25333
45 51 26703
16 68 25368
50 9 21211
44 5 18944
71 41 7332
34 76 32719
59 22 24821
30 7 13763
81 19 4317
51 85 8820
22 30 30007
19 45 7009
70 7 29035
87 68 6231
31 3 24972
23 31 13869
76 40 7039
48 13 22773
8 73 29468
14 6 20089
88 82 3423
9 33 27833
15 87 20887
48 83 13091
32 77 15746
62 31 29930
53 29 30088
66 21 15730
20 39 1279
25 51 19386
64 80 14813
12 15 1753
78 1 18944
19 17 19867
77 5 4091
60 20 29165
62 24 21198
19 79 21198
81 78 23053
25 5 17088
55 21 30148
11 25 2142
36 6 9741
49 25 8020
49 8 22521
40 71 10618
76 56 10898
71 86 5178
28 69 23617
25 41 16005
81 27 6396
36 12 16438
28 76 7376
35 81 27974
84 6 1599
81 50 12004
54 46 25302
85 24 10043
46 56 14515
60 19 23700
43 54 17476
54 48 23754
58 66 3694
74 73 30496
8 80 7566
18 47 26314
32 40 26308
29 71 13093
9 74 1031
87 88 4273
38 5 790
64 58 12230
59 26 19912
84 81 29753
28 9 11835
32 43 3226
29 88 32522
63 58 4275
89 43 19565
8 53 14032
1 59 15320
32 29 22940
5 48 11028
57 41 24951
68 42 8993
55 31 24434
37 25 2806
19 26 11736
70 44 5187
4 31 28057
2 81 29553
84 49 5895
7 73 15263
27 75 27739
22 81 7810
67 85 585
54 71 27315
84 74 31431
13 27 23450
43 28 13508
47 39 7333
69 1 13946
42 66 17354
25 60 17310
8 20 26980
10 63 24588
59 52 16894
45 72 30804
29 30 11876
68 82 18355
19 85 4346
12 55 27855
15 33 21332
33 67 19507
87 29 3098
39 48 16753
68 46 10886
85 47 1435
57 62 16830
57 23 22462
75 67 1496
85 38 4927
52 4 25157
89 86 18028
57 2 30413
16 76 378
80 82 21404
78 40 5320
22 4 9549
88 23 4940
72 19 20416
60 11 253
8 32 5294
5 62 17977
51 33 32437
88 14 15031
75 39 20674
44 40 11132
15 70 18210
44 52 12426
86 9 16222
67 17 3150
53 83 20224
13 73 26427
45 39 13814
37 61 2247
39 78 7715
79 8 14871
65 30 25569
72 12 21585
42 10 28619
24 48 11059
25 71 11321
89 80 19680
72 1 15748
4 56 9956
42 58 26044
66 50 29901
7 3 948
65 44 30034
84 75 4381
89 32 22115
29 68 5955
38 72 14435
56 59 29176
77 44 28488
46 51 10013
35 69 1162
45 47 26423
68 67 14064
41 49 28435
75 7 18727
58 55 11065
15 36 7598
8 15 3214
89 54 30781
33 27 23252
24 26 15256
19 67 13140
58 14 15273
69 10 26606
19 12 5214
78 2 10068
60 81 7810
79 1 12447
16 72 32419
59 78 7949
69 23 21796
2 82 15758
44 71 290
19 62 9241
31 7 29506
61 20 1797
80 48 29861
46 85 26533
12 9 31157
38 13 16644
72 58 15501
22 36 6217
78 11 21456
26 86 11892
1 15 20459
82 77 18286
43 62 4964
46 38 63
86 74 30330
11 33 25117
5 1 17034
49 71 12165
77 34 30204
60 13 29486
8 4 15044
24 77 3173
52 7 5192
43 65 20666
47 10 11545
39 83 696
55 9 36
42 78 6399
25 55 1381
51 1 9075
7 43 20210
57 12 20600
56 19 30066
82 15 6441
2 76 20021
72 8 14429
43 46 29654
53 31 22299
22 11 3077
51 54 32365
68 13 6173
43 86 8440
19 5 11508
78 87 20248
68 9 10409
38 73 7030
11 7 25594
86 61 5642
58 37 28120
12 44 17205
74 6 488
51 22 10384
17 30 19240
88 69 3542
7 77 6677
73 30 27920
32 73 22207
68 71 21675
50 58 4207
48 19 1809
66 56 8525
30 56 28802
15 59 2958
49 60 15847
37 41 27412
3 51 10022
76 45 32639
27 79 4604
70 35 31440
57 19 6573
33 46 804
24 87 6872
65 72 2342
78 49 15186
7 60 10927
12 11 32165
78 83 4798
45 77 7833
19 18 17067
37 2 28894
86 15 4156
84 64 3939
48 67 12102
83 41 13807
41 19 18507
25 68 16115
69 50 19246
36 5 12018
89 38 10790
1 38 26958
18 55 26155
40 49 14075
19 32 4903
72 7 16333
5 47 3457
27 50 31753
75 68 716
40 51 18381
20 27 1897
55 30 31732
34 54 16150
37 48 15688
26 14 18199
61 19 29058
2 71 15817
49 55 6710
58 24 21363
24 76 25115
75 81 17536
62 28 823
60 55 4297
25 46 24519
48 76 13060
89 12 14063
45 1 31600
37 5 29063
36 9 18240
43 68 19988
12 61 10915
2 33 15138
73 75 15326
55 14 19527
47 80 16561
85 35 13117
10 59 18895
31 40 25604
68 57 16319
61 60 22583
2 31 4920
61 49 24624
4 81 1691
28 37 15749
56 33 23332
60 32 21004
38 30 23904
25 45 28266
32 52 23690
30 48 9771
6 15 11949
81 26 19983
35 51 30481
48 52 6863
88 62 23593
23 63 12861
79 75 21058
79 25 14580
12 28 23393
42 45 15376
62 55 16514
77 1 2651
85 72 3340
34 58 2807
37 51 32322
51 26 9297
80 83 1937
85 43 17741
57 80 20313
2 32 12998
4 87 14221
49 2 32368
58 17 27528
66 67 7900
30 27 16987
38 55 4117
28 79 7997
41 4 23375
14 65 18898
35 42 2881
87 89 6142
55 3 12000
61 24 29585
87 63 5328
67 86 1977
62 34 4747
85 16 2137
1 74 3092
21 40 8600
68 40 30800
3 87 6569
29 46 20603
57 52 32436
42 19 32058
83 15 28393
74 38 22222
37 22 24910
51 78 21939
24 51 4130
14 73 824
63 34 16079
22 44 22048
25 35 29344
85 33 3176
50 82 10352
17 8 15872
46 24 26778
86 2 25836
56 65 6520
9 63 4537
32 37 15318
5 10 15954
84 78 29464
64 79 391
5 16 16398
87 6 16442
87 17 1106
56 41 17275
10 65 7643
88 15 7210
22 34 26535
31 68 647
63 25 21902
24 68 24763
6 82 2766
80 41 24669
35 60 20306
78 74 4715
69 52 27577
21 47 13864
76 59 31756
2 80 18368
9 17 28812
62 59 25180
86 12 13285
82 47 18430
84 28 209
63 47 8184
21 53 18029
72 83 26157
83 43 4392
14 82 29800
31 88 13439
84 46 19395
70 11 10870
63 49 2041
13 5 17251
2 18 6376
36 58 23995
69 73 8049
50 15 5038
3 76 27205
16 69 5118
57 31 9282
36 71 21706
73 56 25469
87 10 26040
8 34 8331
1 40 7761
26 33 22625
48 71 28136
77 86 24
61 9 5870
18 16 359
36 57 28824
20 29 23916
78 28 12598
48 1 27013
54 2 17071
53 12 23080
11 66 28337
28 6 7734
82 70 24341
71 47 21816
42 46 27838
77 70 21101
85 89 13447
63 3 6260
4 63 27357
88 53 15815
66 14 10022
71 77 11588
35 39 29158
24 72 24755
63 70 9634
12 74 6946
16 7 406
16 32 5703
38 2 20551
28 20 22593
51 13 19913
10 26 21452
74 7 25157
82 53 32298
20 70 16998
27 36 5391
11 69 17089
77 21 1951
4 16 1559
88 47 17069
4 70 15721
82 42 9549
69 78 11154
70 23 11487
24 21 8729
47 52 28699
24 2 8549
60 59 419
25 58 19740
60 27 24776
67 52 14347
28 72 7790
25 73 24048
26 38 11751
75 51 3546
35 46 25009
68 35 23420
74 57 18414
84 9 28463
34 25 31273
6 69 13420
76 66 26203
63 57 14321
79 7 6665
41 70 6901
57 81 9395
27 62 20240
88 9 158
81 10 29306
50 45 19407
74 62 14560
70 22 26971
18 38 9252
62 72 12206
86 75 16203
58 16 17443
34 20 896
42 16 26982
85 50 9674
18 83 8518
1 34 16470
46 39 28060
55 6 16273
46 53 25885
10 12 12086
65 27 24431
68 7 612
64 14 12375
34 48 1943
63 37 14916
29 36 15453
34 42 5643
39 85 28153
76 5 23028
7 19 27137
28 67 23692
78 19 24193
80 61 8594
26 76 21145
65 49 6379
15 74 9270
60 14 9963
14 68 11329
33 73 27817
88 72 7224
66 89 6849
39 43 32318
73 1 25420
19 83 10435
67 16 29316
72 42 15226
21 29 22954
20 33 31332
65 28 18940
12 71 27468
87 8 29664
6 7 24332
80 62 6837
87 12 2341
33 12 4338
83 24 20010
69 30 24116
35 73 19178
79 14 20406
43 5 28321
52 76 24136
20 6 20435
54 58 12881
26 87 19802
7 58 15421
63 62 5669
48 29 3757
66 55 21482
89 31 6409
71 20 21692
16 71 5043
22 31 19377
32 31 7649
65 74 11641
84 17 26709
23 10 11427
69 14 3055
13 17 9024
83 42 16192
22 48 1328
10 79 17574
43 40 10113
83 60 16327
50 87 10555
37 75 20067
42 69 28915
39 2 30644
31 56 8292
30 49 32419
65 40 21433
64 67 11206
38 3 3900
88 51 30690
63 44 22715
9 15 6109
25 38 30275
29 9 27649
67 2 1034
12 52 27936
41 48 21499
21 60 2803
69 76 82
87 85 12178
54 15 24167
16 66 4321
16 20 30759
45 80 11975
56 69 17506
75 74 16538
67 53 12143
3 48 27754
36 34 31873
84 86 23182
11 38 6889
62 42 31192
61 41 1650
35 59 16888
11 39 31206
38 41 3254
23 53 17535
32 79 7838
11 48 30656
61 85 19882
39 68 29433
87 1 1975
51 30 18144
24 52 7641
55 46 7718
13 77 9180
32 80 29729
80 67 8064
45 23 22106
44 83 14630
70 71 12285
77 57 32204
59 8 20832
73 78 14279
30 39 24299
30 44 31197
86 76 15553
7 64 21098
41 7 28975
25 64 6642
57 67 19304
70 50 6685
39 69 24810
18 26 28324
54 3 24861
17 49 5718
26 42 8620
54 1 4878
41 72 30243
63 67 25987
40 8 6669
30 63 21233
89 23 31458
6 39 2705
81 66 30649
19 89 26993
83 58 1653
28 13 22436
17 46 16458
36 18 16827
12 43 10191
76 44 18128
70 85 20521
23 37 25181
86 38 7834
17 56 29207
52 9 13553
82 30 5574
61 32 5119
55 73 19132
39 67 1219
36 30 18422
35 49 24435
83 64 30224
4 66 15260
58 15 11392
3 24 15375
24 88 11631
44 15 17288
33 4 10571
12 38 26590
28 63 20939
80 65 26459
46 34 31987
86 41 22760
49 79 12293
27 61 19669
46 44 22842
4 12 15634
11 67 27535
78 61 18080
20 3 3095
27 6 28960
67 74 230
77 23 20358
69 86 12099
73 49 4632
82 31 1667
8 13 17094
69 62 16404
46 86 5595
54 85 18219
31 28 931
80 30 23632
20 84 30202
43 34 32710
13 81 7661
83 61 14332
5 21 27932
67 58 2565
57 34 26621
18 66 28797
25 10 4640
70 74 19316
80 19 10724
22 61 19386
48 56 15049
54 5 4838
1 49 10674
60 33 19732
5 29 18156
13 62 30619
32 85 2232
69 89 13321
7 4 16379
76 20 21510
57 45 22786
61 35 27457
73 43 1318
75 2 9615
68 5 15533
1 17 23024
42 55 18165
76 51 8989
46 12 23863
87 22 29716
47 60 22273
44 8 2740
56 61 31588
70 86 20867
36 19 9064
70 17 30960
76 82 18084
15 4 19251
41 40 17917
36 46 909
7 66 30539
5 88 13217
27 83 27729
78 18 6301
44 10 15730
37 77 890
19 74 5873
17 4 8354
43 82 4603
41 5 119
51 77 18034
32 49 9350
84 52 31779
61 40 15461
5 63 10817
84 82 31980
47 24 29839
64 18 26195
46 15 11074
64 44 30157
58 3 34
18 29 15873
16 13 30078
17 3 17323
83 22 30555
80 36 482
72 56 31953
35 54 26550
74 22 19274
59 9 14227
71 43 24629
52 17 22834
73 84 8223
73 80 7009
4 83 17968
47 23 8267
7 88 2844
6 89 28709
56 8 23702
83 2 17652
68 89 28399
21 68 14502
80 70 19757
15 63 29778
77 49 19615
88 83 20097
84 89 13927
46 87 28633
51 19 23727
15 30 26012
35 28 9884
11 5 1664
88 30 6833
6 54 30466
78 58 12609
6 50 16103
77 62 31316
3 39 27708
70 60 15283
14 31 26538
18 42 20537
72 33 18087
52 37 30646
17 89 9372
8 76 10612
77 76 4174
40 25 22925
4 32 8339
85 86 14332
28 8 33
76 73 9531
40 81 1221
13 30 6982
66 2 24198
81 43 18232
36 10 533
38 31 16782
74 40 3919
63 78 9879
43 16 12313
1 27 29820
64 39 17153
67 38 2060
51 32 12263
69 20 8754
10 21 25154
58 1 21662
57 17 4510
45 30 5005
31 84 10297
15 60 15510
47 36 16893
60 80 10580
85 56 15912
73 87 10272
39 62 27303
13 89 21142
56 63 10058
87 37 10380
33 57 9082
69 38 32750
63 48 12918
52 86 24039
3 1 16270
3 74 20383
39 61 28497
23 52 11670
81 29 24058
6 47 20161
15 49 19007
81 42 18162
31 49 10722
47 8 27329
21 63 31163
66 3 25218
74 26 27438
16 77 11503
45 4 6892
42 40 17548
14 9 22403
11 1 28883
61 25 5912
2 28 28664
14 5 1099
74 30 2582
17 74 20595
6 66 22178
66 54 1347
42 22 8185
40 59 16465
9 23 7015
85 42 4467
69 8 25801
14 47 11883
49 67 29318
81 77 32590
75 85 1209
3 45 13311
60 77 12876
53 28 13896
23 62 8627
64 45 20665
61 67 3187
76 1 28623
31 16 20710
45 22 7552
47 20 11361
87 66 10491
18 15 6505
42 44 9134
23 44 28024
83 70 12295
7 48 32737
81 76 12246
39 50 26998
77 43 15851
38 77 24796
65 55 11189
38 59 13250
30 2 24470
59 16 27007
67 14 29681
53 59 19633
66 48 10929
56 23 17050
25 85 18759
18 69 30721
23 7 16141
86 7 22415
14 56 23730
44 55 19294
13 25 1818
9 78 19676
80 53 20358
34 2 9094
50 33 9930
43 67 22855
16 25 6089
21 11 23897
50 18 1563
22 26 2042
85 26 9409
69 22 22089
49 51 23630
74 72 26359
43 9 13408
20 5 21085
58 6 972
61 68 23201
25 3 19434
88 22 5571
83 85 30855
57 50 15314
50 48 11675
82 56 20396
31 41 11804
68 4 25815
73 17 334
66 73 22997
84 1 16028
10 57 16270
47 64 1105
60 44 20744
29 63 32048
66 47 12077
85 44 3639
17 63 27594
3 75 32108
26 6 18658
27 58 9524
7 45 11163
82 11 11370
32 18 18635
85 14 22285
18 35 28847
72 89 6840
13 86 25391
64 24 11874
51 70 3640
28 16 7257
86 20 17121
60 78 16577
67 40 18096
86 33 1037
29 50 30248
44 6 4762
5 61 18946
41 15 31518
58 26 26514
56 18 10927
80 35 2782
71 18 14928
