400 26322
117 234 85
96 207 44
163 6 44
357 133 62
76 323 13
94 359 72
254 185 56
238 85 71
2 375 39
97 12 70
340 248 96
322 290 98
351 295 57
204 367 31
198 206 62
294 130 24
80 369 60
258 299 64
37 203 37
178 347 49
13 381 40
208 313 90
220 124 100
206 182 44
376 278 51
168 258 76
399 105 44
62 196 67
150 166 88
64 37 83
306 288 33
258 374 100
154 168 26
316 336 29
51 295 64
229 275 11
301 121 53
378 357 18
77 86 85
68 362 88
173 338 49
161 17 20
256 142 89
93 187 57
326 123 22
159 298 84
28 335 44
38 200 41
180 357 3
181 255 42
219 215 68
219 334 84
152 141 56
246 397 73
323 183 41
40 226 33
210 19 23
239 374 65
373 165 24
76 319 22
269 75 20
51 98 50
357 127 89
118 200 73
27 155 94
34 325 63
307 152 5
352 396 38
63 169 22
180 339 33
213 301 1
189 24 55
216 151 31
247 131 18
164 342 62
224 11 3
351 366 15
186 376 95
358 16 40
127 264 4
80 393 94
89 28 71
217 385 22
262 180 90
123 206 89
265 237 69
197 34 71
138 294 91
282 142 15
300 61 80
270 125 84
178 343 12
360 253 41
121 149 25
21 89 34
238 300 80
81 46 96
159 397 28
149 394 76
382 358 55
398 348 18
331 209 78
31 125 78
377 232 92
92 373 92
142 52 6
224 182 26
90 234 12
95 253 96
368 357 100
226 172 82
341 105 28
239 381 51
256 66 26
322 108 31
60 259 82
79 293 68
399 24 99
171 272 47
298 385 30
41 13 60
375 347 34
156 249 83
205 320 84
105 216 1
377 211 96
118 302 99
386 210 77
84 64 15
211 40 66
180 63 5
209 182 3
31 283 6
167 308 70
371 74 37
177 50 49
104 111 61
43 206 1
60 268 24
150 110 97
83 78 6
21 153 74
146 311 31
348 143 58
53 122 89
118 42 78
375 264 81
279 122 34
45 154 38
173 196 32
312 37 43
24 328 12
232 220 1
377 32 71
95 66 78
381 80 11
331 46 70
241 83 76
4 211 96
12 255 28
322 207 87
142 312 27
209 144 2
138 339 56
169 345 2
378 185 7
74 237 31
289 293 75
62 300 51
10 174 65
256 389 82
317 305 16
210 238 35
128 193 45
55 46 99
218 209 30
154 146 56
75 167 27
249 238 35
105 23 66
335 341 17
213 108 8
6 318 57
79 381 13
113 93 49
87 329 37
237 91 54
384 116 11
381 243 13
240 370 29
101 46 84
161 217 74
183 219 52
202 195 84
358 7 40
396 134 18
301 293 26
340 11 19
245 126 54
330 25 6
42 136 98
146 208 67
4 73 29
269 58 13
197 80 73
150 262 17
46 296 28
100 249 39
124 129 70
353 82 20
142 321 97
131 84 4
258 44 97
104 223 42
344 144 100
352 275 53
250 170 97
221 227 54
240 296 63
194 122 35
157 103 94
178 265 14
360 20 44
378 153 34
336 369 20
140 366 71
319 235 13
227 334 68
21 1 52
3 400 20
332 339 31
285 104 25
68 223 47
24 167 16
140 296 3
252 13 2
43 21 37
118 292 66
29 190 68
1 265 3
323 162 54
221 169 45
235 163 5
327 265 83
379 121 28
330 297 23
321 104 73
107 189 35
284 80 44
293 35 37
242 249 56
90 302 72
164 181 62
37 318 10
125 358 75
192 69 53
250 159 35
181 274 87
63 280 98
362 208 40
248 116 15
213 249 46
202 119 71
186 293 89
208 9 44
61 223 6
180 260 9
337 375 52
356 43 49
79 164 33
323 233 46
59 250 64
400 109 15
218 383 90
96 191 27
336 377 52
312 73 23
91 324 63
348 269 63
8 51 23
80 16 3
252 60 100
245 6 45
53 348 37
119 389 20
176 92 99
39 64 4
247 215 31
74 98 76
62 225 51
314 191 52
362 42 32
133 39 36
40 263 14
341 351 54
142 262 28
119 344 61
368 24 34
270 286 45
339 269 61
20 380 58
182 102 100
165 62 54
20 63 18
45 138 40
305 391 6
382 190 49
113 86 79
179 242 82
273 385 15
275 357 44
385 212 98
84 86 1
170 272 32
199 44 33
310 33 71
306 141 30
147 318 16
49 176 42
366 178 17
276 264 5
220 7 76
254 41 49
182 168 51
280 197 5
76 9 20
202 29 18
326 254 6
380 151 39
126 392 35
324 246 91
111 319 37
353 340 83
70 154 46
315 272 18
310 172 9
251 86 74
212 98 15
251 19 37
294 59 70
165 308 19
67 364 12
302 141 56
89 148 99
369 394 81
234 151 29
344 142 87
133 279 39
333 230 65
209 121 28
346 340 2
194 310 2
333 282 65
21 366 6
216 82 9
277 119 22
249 354 79
94 397 71
118 238 5
146 199 70
210 101 86
145 153 48
226 301 50
323 350 14
278 124 48
166 198 22
75 339 43
103 274 52
91 14 96
111 212 93
4 258 73
279 46 100
232 163 90
65 344 42
256 332 9
137 61 38
68 87 95
300 383 76
110 399 100
324 372 23
265 346 74
218 344 13
155 87 52
8 101 35
371 243 5
122 9 77
332 165 34
223 146 90
153 43 6
153 287 3
360 283 71
210 85 100
240 323 68
188 327 84
169 228 96
120 56 45
189 274 1
106 111 92
227 263 54
191 1 76
277 288 53
114 60 92
99 28 5
66 220 56
186 37 80
245 298 41
132 52 45
120 296 16
388 352 15
185 372 67
214 236 97
112 324 14
188 49 34
187 267 26
362 55 82
78 114 21
118 76 87
193 37 98
45 389 38
58 24 76
395 121 15
369 14 88
286 341 19
200 138 22
360 270 59
287 259 75
306 227 89
326 297 72
312 276 45
245 142 41
295 129 18
16 22 2
297 351 28
287 219 9
380 166 68
4 215 4
388 306 78
400 354 88
119 302 17
279 285 40
100 183 98
313 85 77
131 6 62
341 367 34
256 180 48
147 6 36
389 273 75
315 239 59
218 117 54
284 92 26
110 92 46
372 255 87
97 336 31
314 166 66
303 65 60
191 103 18
378 391 36
7 335 8
367 174 40
150 167 82
75 217 95
7 5 43
20 181 80
57 275 93
360 311 32
72 298 65
281 358 39
232 76 3
243 378 100
239 287 88
141 66 45
46 178 88
324 44 83
151 117 99
227 343 69
132 376 83
105 199 22
101 326 57
87 387 57
25 177 92
398 71 88
260 366 86
382 128 91
253 384 45
7 128 15
197 136 72
362 82 98
142 195 84
284 152 70
146 291 6
6 76 53
335 223 20
396 69 10
143 132 45
343 38 32
209 234 26
354 235 53
91 7 93
133 55 58
199 288 29
352 193 46
264 84 85
375 322 32
327 123 53
92 87 35
316 105 11
122 356 94
296 276 4
365 102 71
184 16 8
389 122 61
163 255 22
11 361 93
314 285 69
295 384 2
257 284 71
42 126 10
211 348 25
342 216 81
223 137 80
400 82 61
320 301 4
185 375 72
155 7 32
227 107 6
222 349 65
215 205 12
87 243 2
240 123 72
223 150 87
236 15 25
373 364 91
346 93 60
340 290 74
294 137 78
321 353 1
108 305 1
260 182 9
337 289 46
253 347 92
267 41 46
251 149 3
96 366 62
51 334 67
395 276 93
378 9 52
210 193 34
63 258 79
166 296 99
22 98 73
162 104 80
146 68 80
279 107 27
175 213 87
178 159 10
111 304 43
229 138 13
131 359 21
232 192 6
341 399 78
293 373 11
282 141 68
192 89 28
39 40 11
229 343 32
312 260 70
4 269 34
299 220 39
30 243 75
337 228 14
135 31 54
103 316 29
92 216 98
277 283 24
363 132 66
132 240 86
94 261 23
337 21 82
222 134 40
335 147 37
32 305 15
391 327 82
357 300 83
226 26 54
341 244 35
268 286 83
382 158 44
21 362 88
255 320 87
115 321 93
347 22 15
36 277 68
398 316 55
117 261 60
228 144 94
64 313 55
190 27 28
192 9 58
279 205 16
167 223 25
268 85 99
392 41 42
171 367 39
122 229 97
231 150 48
1 251 5
152 51 53
139 273 60
377 284 3
58 169 12
286 381 84
126 8 35
41 228 33
328 281 67
318 284 26
223 173 37
113 157 39
339 202 43
259 170 86
268 259 24
14 113 9
155 146 79
228 362 96
27 300 79
295 79 25
247 73 99
398 31 18
306 39 64
8 95 55
202 253 41
2 149 50
105 267 57
41 338 1
71 212 96
181 187 99
110 356 100
361 194 12
211 90 29
205 135 9
12 92 16
2 118 65
61 308 81
160 109 91
351 57 45
373 170 38
265 166 97
339 8 17
290 179 99
346 181 98
382 29 56
81 216 100
81 2 88
312 289 60
264 248 82
81 151 98
99 158 6
386 166 6
338 276 7
211 388 49
135 334 68
115 396 79
107 352 75
24 154 55
243 333 90
325 37 16
142 132 44
39 209 30
173 341 22
352 28 43
215 232 83
345 245 98
202 322 66
130 5 48
12 69 96
376 273 50
94 214 90
92 247 28
394 29 15
383 62 73
203 141 30
252 154 21
242 284 28
328 206 42
301 386 59
94 133 80
31 256 55
131 387 82
248 136 99
364 398 97
177 214 29
388 348 53
264 286 13
345 57 66
307 6 19
261 41 43
295 36 29
127 396 37
241 76 21
302 180 37
100 74 14
345 329 47
168 321 48
183 162 60
373 240 35
265 131 69
270 280 48
175 151 4
9 46 7
84 383 20
197 184 54
76 194 2
98 364 26
29 61 2
390 228 66
28 184 29
234 394 43
317 140 85
59 167 31
28 356 9
207 120 37
295 338 45
17 166 45
185 66 93
97 163 78
231 350 10
253 235 21
58 399 37
123 216 22
38 108 47
40 239 100
97 32 53
277 17 55
278 393 80
363 215 28
296 283 99
63 90 35
1 147 10
215 287 23
104 159 15
274 11 89
237 115 34
387 116 46
317 306 28
323 201 83
49 309 27
329 86 40
94 163 64
183 194 12
128 29 60
36 70 74
36 53 20
176 194 26
186 191 64
91 387 50
218 137 16
282 51 10
323 44 100
312 87 18
23 202 94
294 181 80
291 47 14
189 241 16
296 174 75
198 223 8
206 104 92
201 212 8
73 132 29
148 40 86
134 128 11
200 106 72
102 63 92
213 292 21
306 23 63
173 47 65
223 3 80
327 42 25
340 333 51
254 92 24
371 287 19
327 343 81
284 88 27
127 33 79
322 20 27
31 390 66
167 73 21
88 61 15
304 393 52
169 263 82
127 314 54
232 236 93
290 275 73
84 357 10
223 157 70
47 7 64
13 196 84
76 197 18
200 61 31
192 142 93
70 251 56
210 287 37
98 4 63
120 14 11
238 213 26
110 58 100
39 113 77
374 171 69
208 292 14
346 332 45
368 301 57
7 218 95
345 46 53
172 98 78
255 384 7
182 189 83
151 312 20
125 351 17
51 210 10
54 339 82
21 42 53
293 392 12
210 110 6
359 311 70
376 203 19
192 128 53
358 375 71
130 47 60
239 293 45
162 92 67
63 192 61
382 373 21
390 302 19
225 297 95
49 43 26
198 2 27
135 37 73
111 136 42
382 153 12
360 46 54
176 179 95
8 294 72
306 21 58
23 118 70
274 253 47
303 250 86
301 277 24
32 352 26
149 70 20
76 18 21
161 111 92
303 82 35
169 185 5
346 234 73
214 45 24
362 100 47
331 188 84
61 173 59
361 367 84
136 139 83
399 266 49
273 374 7
361 87 57
240 152 57
339 272 65
115 59 51
302 256 5
34 135 34
113 215 31
45 307 37
214 270 96
329 142 96
193 7 50
208 345 35
266 299 23
96 259 71
88 252 99
286 19 9
285 79 87
141 182 86
51 284 23
144 199 82
148 291 82
203 171 100
22 242 69
335 358 80
215 195 61
299 119 87
339 33 12
378 257 82
200 176 96
296 105 56
298 163 5
70 51 62
326 114 11
100 194 16
245 66 60
241 255 15
335 82 35
257 358 80
310 160 64
148 126 73
73 76 98
21 281 1
396 22 65
110 370 8
307 97 22
138 185 2
207 152 91
384 236 65
217 141 71
327 321 28
336 137 86
59 367 61
304 193 4
33 163 32
399 303 61
217 318 21
106 329 24
81 169 79
16 59 93
326 194 6
153 23 35
96 17 65
102 307 56
251 197 34
327 294 18
50 147 29
362 151 51
366 257 16
366 19 30
174 153 13
201 117 41
293 179 68
315 99 89
378 172 95
333 324 95
11 382 11
75 192 82
141 126 94
383 172 20
62 327 38
220 347 12
380 25 11
88 133 5
314 134 65
18 242 75
316 223 7
93 88 63
261 375 37
237 252 31
198 31 96
378 61 69
75 145 47
293 375 32
260 61 88
330 243 19
13 89 9
262 394 40
89 256 16
82 160 55
255 65 1
360 202 10
375 195 58
31 226 62
307 66 20
327 33 59
206 76 70
268 170 43
44 319 93
34 11 58
168 345 21
169 69 100
193 394 31
189 222 53
141 98 92
275 298 27
263 217 17
239 182 13
320 345 47
348 54 11
18 9 20
217 147 2
322 276 64
146 87 97
248 26 44
62 259 100
117 123 13
197 154 15
111 165 88
11 84 6
30 375 56
287 304 76
36 306 24
393 161 98
17 179 99
178 10 41
241 10 21
375 186 24
92 59 16
120 352 56
168 331 11
75 201 43
146 391 72
106 279 69
302 232 32
247 95 84
77 19 20
131 289 12
59 188 17
217 76 36
30 70 26
254 96 77
15 7 5
64 172 86
88 138 69
20 324 33
393 266 78
398 37 50
34 304 40
318 379 73
34 138 91
78 145 88
281 319 98
38 95 45
235 355 83
159 101 58
150 155 21
87 332 19
206 39 92
147 359 69
363 71 86
100 316 10
146 182 14
254 361 52
71 155 52
159 314 60
123 314 52
87 311 17
328 8 86
45 240 74
342 96 36
383 119 83
122 67 68
92 219 1
15 173 64
191 352 54
92 1 23
248 121 89
244 371 23
25 324 12
299 200 7
10 319 4
101 114 59
36 81 8
271 396 44
103 194 23
237 21 28
362 227 7
1 340 17
123 66 42
29 18 51
151 394 21
25 246 24
230 44 79
134 392 5
367 122 8
74 232 69
249 226 32
115 107 23
333 129 66
353 297 12
337 236 81
30 312 44
394 208 69
63 79 89
194 252 92
285 269 74
306 244 84
98 99 12
240 399 97
260 347 48
108 11 3
35 250 89
109 39 89
216 202 34
208 371 33
228 197 83
98 237 97
162 16 78
184 258 64
159 59 100
356 280 9
156 326 84
393 313 92
27 166 100
162 111 80
89 150 13
24 76 50
165 385 36
79 19 100
198 117 31
253 386 28
75 287 63
37 396 66
187 63 26
163 331 83
332 359 51
378 164 4
178 114 34
176 177 32
207 147 74
144 3 71
103 221 31
70 147 67
193 361 36
289 10 61
314 190 47
109 345 100
145 312 14
229 30 4
173 228 18
57 333 48
394 24 20
9 214 61
110 203 67
117 375 52
311 179 42
337 212 21
369 82 83
59 256 67
106 226 96
182 150 27
369 49 50
84 104 90
170 9 43
246 17 26
173 200 15
120 184 5
116 364 9
359 192 18
133 211 91
390 86 97
203 393 17
67 14 42
320 369 43
10 368 32
315 253 97
300 291 91
202 177 21
131 346 51
269 34 27
373 87 24
89 6 61
80 137 91
353 229 98
331 44 51
397 132 47
359 378 16
20 96 68
19 216 23
261 39 20
52 28 67
292 248 90
74 380 81
229 274 25
382 108 7
34 151 96
229 369 49
20 300 23
312 273 48
177 203 69
204 208 41
18 236 22
306 314 18
161 73 61
114 122 8
82 153 9
337 90 23
69 104 9
125 331 39
83 140 76
280 119 100
283 54 88
61 220 67
210 102 22
271 41 97
157 266 100
58 198 18
17 57 70
133 71 9
316 285 50
212 389 51
285 311 56
167 103 70
125 71 76
15 335 30
308 174 54
322 156 97
315 164 46
254 55 74
319 366 15
18 122 75
298 92 30
182 147 50
322 393 52
379 372 67
356 161 23
273 277 88
225 167 81
61 381 16
110 112 28
235 79 60
71 358 46
252 152 99
391 163 60
264 158 24
84 83 15
80 367 51
169 196 57
108 102 59
333 97 100
367 235 4
319 105 91
300 338 18
68 321 27
95 308 57
335 285 62
314 236 12
315 248 33
183 214 23
226 13 44
55 234 78
300 195 15
148 245 56
290 376 44
144 386 25
342 340 10
82 351 39
59 100 88
117 249 39
68 328 4
177 250 82
329 346 25
243 297 79
300 373 9
101 367 48
308 256 6
212 342 84
223 269 38
295 43 30
178 326 48
204 400 45
308 292 64
144 315 68
16 376 27
272 38 29
344 23 63
282 48 17
68 274 30
170 305 67
128 275 96
223 357 20
205 78 98
304 134 30
24 392 47
343 345 59
378 169 78
170 160 36
232 389 62
105 17 38
30 89 97
276 66 31
315 251 88
42 151 90
136 36 88
322 392 14
124 165 85
388 255 65
43 131 8
217 284 47
120 359 77
198 39 41
48 212 42
147 202 88
172 99 21
162 343 22
318 199 57
155 127 58
300 81 59
20 127 34
321 234 38
392 207 18
128 50 85
370 62 87
149 91 22
81 96 67
21 279 91
84 156 26
212 49 84
7 309 67
243 207 28
126 179 62
116 227 55
291 15 91
315 202 38
301 141 4
71 229 67
196 368 86
165 241 7
361 99 62
373 363 4
149 113 11
338 138 25
312 212 27
318 229 87
394 323 87
368 338 42
384 354 14
249 89 38
216 121 53
253 214 55
122 113 62
93 324 46
267 109 29
155 67 58
160 213 95
366 291 63
320 325 94
327 22 69
57 146 61
104 128 1
384 379 33
61 365 24
61 296 58
392 104 11
125 233 34
284 196 34
113 109 52
398 62 30
367 253 46
20 129 78
24 293 10
145 258 35
265 349 45
345 64 39
191 42 89
308 312 85
208 139 24
238 325 97
90 81 14
161 365 94
20 327 73
179 170 85
166 14 55
97 156 13
240 292 29
127 339 34
292 164 100
391 61 87
82 27 45
263 194 71
269 51 42
52 385 98
317 205 98
313 247 68
149 321 85
283 211 21
264 188 15
234 374 47
29 229 76
3 352 48
39 388 47
89 206 12
278 159 34
115 356 59
206 339 84
358 242 63
60 63 23
363 297 24
117 38 82
152 251 31
109 3 2
86 311 54
205 37 32
92 164 4
398 1 100
125 105 69
33 192 55
368 209 40
192 341 4
126 252 20
400 160 71
175 109 80
63 318 61
170 7 6
288 67 59
172 370 71
333 341 100
90 370 63
43 316 57
204 200 27
9 398 67
292 161 46
219 394 26
96 185 90
372 391 8
239 204 93
265 371 22
201 94 76
212 251 96
166 259 83
177 48 87
283 332 84
169 197 27
101 349 73
81 157 41
327 179 83
76 304 9
181 269 89
270 226 24
274 372 42
241 343 49
5 137 38
171 85 8
234 175 36
92 199 41
10 119 96
120 19 17
368 358 66
384 257 9
38 138 61
127 101 94
137 364 69
142 331 50
127 72 51
109 395 24
334 300 67
113 217 4
131 286 4
135 228 98
156 144 11
95 101 61
193 8 68
69 77 41
348 320 43
171 132 23
63 68 44
380 399 47
84 167 79
282 43 3
335 343 61
225 377 35
129 101 23
183 305 84
180 187 73
326 212 46
80 79 16
385 320 14
147 347 59
18 103 31
26 76 96
348 266 30
163 56 20
183 188 13
227 138 13
146 296 37
391 34 90
264 281 69
287 43 56
394 351 40
363 371 73
70 55 62
185 336 62
91 382 42
314 7 96
233 209 99
73 316 10
57 371 70
302 274 75
3 113 97
315 97 52
250 155 24
394 31 40
377 95 11
341 220 57
212 278 17
373 232 69
248 359 65
185 309 63
35 314 29
390 27 10
106 171 21
76 171 10
352 257 64
97 175 75
283 280 55
43 214 55
253 342 26
49 325 60
16 255 51
258 309 6
365 112 55
377 133 16
126 191 69
344 188 95
228 258 73
256 10 71
137 11 83
19 111 63
47 227 18
45 254 18
46 63 47
348 162 54
278 79 11
143 118 95
366 271 77
176 317 50
78 208 94
239 52 3
229 72 55
295 164 28
351 300 14
270 41 35
261 127 63
397 344 78
309 136 51
22 376 18
281 36 32
126 233 49
188 255 64
22 117 38
126 351 44
88 318 36
251 388 91
318 270 73
176 93 52
87 94 2
9 58 51
364 188 16
227 351 41
101 239 96
336 328 38
278 378 31
388 176 35
309 171 27
280 277 29
209 327 87
319 160 58
134 331 72
287 132 60
214 142 91
48 95 74
278 146 32
54 122 95
362 65 100
258 279 78
245 121 9
48 315 78
106 91 74
276 85 29
327 204 66
261 11 27
112 274 90
312 49 24
148 350 66
200 317 35
235 374 87
220 13 6
399 235 17
332 390 64
361 162 1
123 387 80
67 2 67
127 87 36
311 257 20
249 302 55
359 325 91
6 321 20
209 129 2
259 126 13
83 214 29
18 72 21
310 216 61
267 203 8
386 327 48
341 336 67
152 309 100
319 302 66
74 187 58
188 307 77
14 102 28
120 85 62
360 246 14
120 323 94
88 165 39
337 41 36
91 146 57
33 67 57
116 270 67
170 146 31
63 353 57
392 147 11
106 212 44
100 274 60
158 125 9
257 100 64
212 57 76
172 242 67
53 240 52
96 346 24
382 96 37
83 54 80
182 396 98
306 65 58
318 214 61
83 22 48
290 95 48
199 275 52
312 364 40
158 142 57
378 351 74
258 88 63
112 109 98
73 7 75
54 49 18
80 391 99
295 168 67
272 166 43
176 258 23
209 125 43
372 342 42
268 83 11
380 216 14
216 304 33
58 43 81
200 79 8
147 236 33
7 330 20
31 296 47
168 400 69
14 74 69
38 114 60
235 142 82
75 189 86
334 336 24
2 380 59
360 54 22
129 341 3
64 113 71
390 269 10
195 242 80
242 158 94
299 5 8
222 219 69
98 15 64
231 383 9
70 32 83
135 198 75
275 68 30
127 284 99
58 211 18
50 224 79
378 147 59
398 194 95
294 299 66
115 187 48
95 229 23
322 349 32
274 156 67
187 326 44
102 180 50
165 304 22
26 273 94
306 32 85
13 47 63
91 118 43
137 346 75
129 29 50
253 331 67
132 34 83
189 280 15
260 170 43
235 290 9
312 209 37
310 129 76
184 106 40
288 274 33
57 343 58
3 20 25
321 52 51
250 18 65
372 189 49
278 388 92
380 6 19
244 225 91
72 390 6
7 8 57
342 223 90
21 267 37
98 158 71
331 220 49
223 88 22
69 90 30
175 36 33
236 356 17
369 68 90
250 229 34
80 282 87
37 310 25
266 139 18
188 163 63
313 250 50
223 306 53
281 384 70
74 247 4
223 331 84
396 210 26
132 67 45
25 73 20
237 336 85
315 364 83
36 279 89
346 95 71
393 290 65
391 386 45
50 305 24
297 273 83
17 250 17
380 218 12
272 84 18
131 203 63
275 224 22
13 174 38
294 89 65
371 252 29
100 104 54
93 39 82
296 221 53
275 376 44
38 297 77
354 64 32
202 181 72
168 54 23
228 83 57
265 396 57
389 272 19
383 239 36
279 342 48
38 44 36
14 267 45
262 232 14
166 229 23
134 235 2
308 24 38
257 97 73
88 199 8
270 208 76
109 181 29
200 249 25
5 268 33
187 95 76
137 118 55
127 7 11
12 304 95
125 171 2
87 140 13
227 61 44
335 91 38
383 352 37
75 159 13
207 174 33
210 285 90
220 327 20
400 244 62
203 87 36
386 33 77
257 303 76
202 361 52
290 259 65
285 94 67
387 399 29
23 295 68
31 221 53
232 54 68
240 44 58
208 58 8
338 128 11
155 184 86
155 84 49
349 238 23
1 90 84
242 262 93
100 116 6
76 64 59
291 381 55
59 382 56
218 86 85
63 176 84
277 166 48
118 1 93
372 349 43
165 233 92
328 240 88
78 55 46
213 36 45
67 136 26
162 47 95
62 355 73
45 73 62
319 97 38
54 329 85
137 70 16
4 397 51
115 255 41
208 121 91
378 93 65
236 2 26
148 121 62
224 283 42
244 266 25
257 86 46
208 166 76
350 257 87
85 43 34
355 374 78
266 166 32
231 111 32
233 383 7
399 377 42
321 217 91
63 383 42
291 18 37
244 312 14
226 284 35
165 146 62
50 202 82
359 20 19
96 52 70
194 305 45
165 141 32
277 172 21
205 76 52
251 218 32
34 276 5
44 238 23
194 218 18
148 182 80
136 200 96
370 191 30
139 282 55
264 68 63
212 286 21
310 237 70
210 105 1
20 167 50
17 36 47
293 244 58
383 133 28
105 162 60
133 284 27
16 47 69
272 68 91
178 34 28
121 104 4
108 97 14
260 387 51
67 268 78
313 311 74
26 131 23
62 288 32
35 279 4
156 256 32
184 256 75
40 362 34
364 204 19
277 253 93
69 167 9
16 61 15
266 346 37
81 160 60
203 22 92
334 116 4
196 238 31
260 154 28
127 151 66
22 301 21
280 281 6
15 52 65
323 73 42
41 341 99
261 319 97
391 145 87
269 114 67
293 196 18
49 224 96
233 9 89
354 52 53
177 270 78
35 259 13
328 102 46
40 193 24
250 16 14
297 327 51
183 8 67
306 180 13
360 193 95
311 61 86
218 197 85
281 378 37
144 51 33
138 399 2
83 181 35
93 3 43
82 373 63
63 398 5
305 156 20
122 48 54
368 272 77
220 360 84
161 12 66
49 190 93
281 173 25
76 207 65
150 24 20
196 143 74
330 374 64
150 400 4
96 309 79
121 397 25
32 231 2
267 312 58
316 7 60
364 163 77
49 62 43
98 82 33
339 137 3
277 232 83
22 106 8
165 356 84
317 124 79
372 9 13
349 39 40
292 244 79
368 391 95
319 297 14
179 183 62
62 232 71
169 11 68
163 266 85
124 216 100
210 75 7
116 310 36
294 38 81
183 106 17
245 296 75
190 126 96
100 334 24
365 125 55
93 283 22
230 7 41
299 248 93
57 309 81
367 213 96
365 219 76
352 295 27
89 247 72
270 132 73
324 157 24
197 64 62
235 147 42
88 43 2
237 138 77
240 93 68
167 397 95
227 290 40
349 258 74
210 118 33
242 251 96
128 247 38
385 111 79
305 69 46
179 118 4
101 257 24
311 315 88
102 186 25
92 213 66
128 279 28
128 381 14
390 279 6
60 73 91
233 33 37
155 270 63
239 229 75
6 107 15
391 121 100
203 224 95
98 174 15
268 327 16
354 56 31
182 373 77
325 287 84
230 115 72
293 294 58
21 127 40
162 76 25
255 22 89
14 168 39
